Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"07/07/2022 16:30:00","07/07/2022","LNG, Daily Aggregated Stock level, D+1","9708861164.0000","07/07/2022 16:30:01","L"
"07/07/2022 15:00:04","07/07/2022","Storage, Long Range, Stock Levels","0.0000","07/07/2022 15:56:00",""
"07/07/2022 15:00:04","07/07/2022","Storage, Medium Range, Stock Levels","15742.9982","07/07/2022 15:56:00",""
"07/07/2022 15:00:04","07/07/2022","Storage, Short Range, Stock Levels","0.0000","07/07/2022 15:56:00",""
"06/07/2022 16:30:00","06/07/2022","LNG, Daily Aggregated Stock level, D+1","10113513397.0000","06/07/2022 16:30:00","L"
"06/07/2022 15:00:14","06/07/2022","Storage, Long Range, Stock Levels","0.0000","06/07/2022 15:56:00",""
"06/07/2022 15:00:14","06/07/2022","Storage, Medium Range, Stock Levels","15617.5015","06/07/2022 15:56:00",""
"06/07/2022 15:00:14","06/07/2022","Storage, Short Range, Stock Levels","0.0000","06/07/2022 15:56:00",""
"05/07/2022 16:30:00","05/07/2022","LNG, Daily Aggregated Stock level, D+1","8790440715.0000","05/07/2022 16:30:01","L"
"05/07/2022 15:00:10","05/07/2022","Storage, Long Range, Stock Levels","0.0000","05/07/2022 15:56:00",""
"05/07/2022 15:00:10","05/07/2022","Storage, Medium Range, Stock Levels","15777.7743","05/07/2022 15:56:00",""
"05/07/2022 15:00:10","05/07/2022","Storage, Short Range, Stock Levels","0.0000","05/07/2022 15:56:00",""
"04/07/2022 16:30:00","04/07/2022","LNG, Daily Aggregated Stock level, D+1","9194288707.0000","04/07/2022 16:30:00","L"
"04/07/2022 15:00:10","04/07/2022","Storage, Long Range, Stock Levels","0.0000","04/07/2022 15:56:00",""
"04/07/2022 15:00:10","04/07/2022","Storage, Medium Range, Stock Levels","15717.2680","04/07/2022 15:56:00",""
"04/07/2022 15:00:10","04/07/2022","Storage, Short Range, Stock Levels","0.0000","04/07/2022 15:56:00",""
"03/07/2022 16:30:00","03/07/2022","LNG, Daily Aggregated Stock level, D+1","9577565966.0000","03/07/2022 16:30:00","L"
"03/07/2022 15:00:11","03/07/2022","Storage, Long Range, Stock Levels","0.0000","03/07/2022 15:56:00",""
"03/07/2022 15:00:11","03/07/2022","Storage, Medium Range, Stock Levels","15588.8028","03/07/2022 15:56:00",""
"03/07/2022 15:00:11","03/07/2022","Storage, Short Range, Stock Levels","0.0000","03/07/2022 15:56:00",""
"02/07/2022 16:30:00","02/07/2022","LNG, Daily Aggregated Stock level, D+1","8172962547.0000","02/07/2022 16:30:00","L"
"02/07/2022 15:00:11","02/07/2022","Storage, Long Range, Stock Levels","0.0000","02/07/2022 15:56:00",""
"02/07/2022 15:00:11","02/07/2022","Storage, Medium Range, Stock Levels","15493.9013","02/07/2022 15:56:00",""
"02/07/2022 15:00:11","02/07/2022","Storage, Short Range, Stock Levels","0.0000","02/07/2022 15:56:00",""
"01/07/2022 16:30:00","01/07/2022","LNG, Daily Aggregated Stock level, D+1","8681121674.0000","01/07/2022 16:30:00","L"
"01/07/2022 15:00:15","01/07/2022","Storage, Long Range, Stock Levels","0.0000","01/07/2022 15:56:00",""
"01/07/2022 15:00:15","01/07/2022","Storage, Medium Range, Stock Levels","15552.2027","01/07/2022 15:56:00",""
"01/07/2022 15:00:15","01/07/2022","Storage, Short Range, Stock Levels","0.0000","01/07/2022 15:56:00",""
"30/06/2022 16:30:00","30/06/2022","LNG, Daily Aggregated Stock level, D+1","9231885645.0000","30/06/2022 16:30:00","L"
"30/06/2022 15:00:15","30/06/2022","Storage, Long Range, Stock Levels","0.0000","30/06/2022 15:56:00",""
"30/06/2022 15:00:15","30/06/2022","Storage, Medium Range, Stock Levels","15743.1989","30/06/2022 15:56:00",""
"30/06/2022 15:00:15","30/06/2022","Storage, Short Range, Stock Levels","0.0000","30/06/2022 15:56:00",""
"29/06/2022 16:30:00","29/06/2022","LNG, Daily Aggregated Stock level, D+1","9763099404.0000","29/06/2022 16:30:00","L"
"29/06/2022 15:00:15","29/06/2022","Storage, Long Range, Stock Levels","0.0000","29/06/2022 15:56:00",""
"29/06/2022 15:00:15","29/06/2022","Storage, Medium Range, Stock Levels","15795.1831","29/06/2022 15:56:00",""
"29/06/2022 15:00:15","29/06/2022","Storage, Short Range, Stock Levels","0.0000","29/06/2022 15:56:00",""
"28/06/2022 16:30:00","28/06/2022","LNG, Daily Aggregated Stock level, D+1","10209670405.0000","28/06/2022 16:30:00","L"
"28/06/2022 15:00:02","28/06/2022","Storage, Long Range, Stock Levels","0.0000","28/06/2022 15:56:00",""
"28/06/2022 15:00:02","28/06/2022","Storage, Medium Range, Stock Levels","15681.8039","28/06/2022 15:56:00",""
"28/06/2022 15:00:02","28/06/2022","Storage, Short Range, Stock Levels","0.0000","28/06/2022 15:56:00",""
"27/06/2022 16:30:00","27/06/2022","LNG, Daily Aggregated Stock level, D+1","10613302069.0000","27/06/2022 16:30:00","L"
"27/06/2022 15:00:07","27/06/2022","Storage, Long Range, Stock Levels","0.0000","27/06/2022 15:56:00",""
"27/06/2022 15:00:07","27/06/2022","Storage, Medium Range, Stock Levels","15714.3111","27/06/2022 15:56:00",""
"27/06/2022 15:00:07","27/06/2022","Storage, Short Range, Stock Levels","0.0000","27/06/2022 15:56:00",""
"27/06/2022 15:00:07","26/06/2022","Storage, Medium Range, Stock Levels","15267.1222","27/06/2022 15:56:00",""
"26/06/2022 16:30:00","26/06/2022","LNG, Daily Aggregated Stock level, D+1","-93120000.0000","26/06/2022 16:30:01","L"
"26/06/2022 15:00:10","26/06/2022","Storage, Long Range, Stock Levels","0.0000","26/06/2022 15:56:00",""
"26/06/2022 15:00:10","26/06/2022","Storage, Medium Range, Stock Levels","-294.2819","26/06/2022 15:56:00",""
"26/06/2022 15:00:10","26/06/2022","Storage, Short Range, Stock Levels","0.0000","26/06/2022 15:56:00",""
"25/06/2022 16:30:00","25/06/2022","LNG, Daily Aggregated Stock level, D+1","10464652381.0000","25/06/2022 16:30:00","L"
"25/06/2022 15:00:12","25/06/2022","Storage, Long Range, Stock Levels","0.0000","25/06/2022 15:56:00",""
"25/06/2022 15:00:12","25/06/2022","Storage, Medium Range, Stock Levels","14964.1686","25/06/2022 15:56:00",""
"25/06/2022 15:00:12","25/06/2022","Storage, Short Range, Stock Levels","0.0000","25/06/2022 15:56:00",""
"24/06/2022 16:30:00","24/06/2022","LNG, Daily Aggregated Stock level, D+1","9108417458.0000","24/06/2022 16:30:00","L"
"24/06/2022 15:00:01","24/06/2022","Storage, Long Range, Stock Levels","0.0000","24/06/2022 15:56:00",""
"24/06/2022 15:00:01","24/06/2022","Storage, Medium Range, Stock Levels","15083.0760","24/06/2022 15:56:00",""
"24/06/2022 15:00:01","24/06/2022","Storage, Short Range, Stock Levels","0.0000","24/06/2022 15:56:00",""
"23/06/2022 16:30:00","23/06/2022","LNG, Daily Aggregated Stock level, D+1","9180641976.0000","23/06/2022 16:30:00","L"
"23/06/2022 15:00:06","23/06/2022","Storage, Long Range, Stock Levels","0.0000","23/06/2022 15:56:00",""
"23/06/2022 15:00:06","23/06/2022","Storage, Medium Range, Stock Levels","15381.4997","23/06/2022 15:56:00",""
"23/06/2022 15:00:06","23/06/2022","Storage, Short Range, Stock Levels","0.0000","23/06/2022 15:56:00",""
"22/06/2022 16:30:00","22/06/2022","LNG, Daily Aggregated Stock level, D+1","7865629298.0000","22/06/2022 16:30:01","L"
"22/06/2022 15:00:11","22/06/2022","Storage, Long Range, Stock Levels","0.0000","22/06/2022 15:56:00",""
"22/06/2022 15:00:11","22/06/2022","Storage, Medium Range, Stock Levels","15780.9624","22/06/2022 15:56:00",""
"22/06/2022 15:00:11","22/06/2022","Storage, Short Range, Stock Levels","0.0000","22/06/2022 15:56:00",""
"21/06/2022 16:30:00","21/06/2022","LNG, Daily Aggregated Stock level, D+1","7691086227.0000","21/06/2022 16:30:01","L"
"21/06/2022 15:00:16","21/06/2022","Storage, Long Range, Stock Levels","0.0000","21/06/2022 15:56:00",""
"21/06/2022 15:00:16","21/06/2022","Storage, Medium Range, Stock Levels","16027.6980","21/06/2022 15:56:00",""
"21/06/2022 15:00:16","21/06/2022","Storage, Short Range, Stock Levels","0.0000","21/06/2022 15:56:00",""
"20/06/2022 16:30:00","20/06/2022","LNG, Daily Aggregated Stock level, D+1","8134257600.0000","20/06/2022 16:30:01","L"
"20/06/2022 15:00:10","20/06/2022","Storage, Long Range, Stock Levels","0.0000","20/06/2022 15:56:00",""
"20/06/2022 15:00:10","20/06/2022","Storage, Medium Range, Stock Levels","15964.3762","20/06/2022 15:56:00",""
"20/06/2022 15:00:10","20/06/2022","Storage, Short Range, Stock Levels","0.0000","20/06/2022 15:56:00",""
"19/06/2022 16:30:00","19/06/2022","LNG, Daily Aggregated Stock level, D+1","8492914100.0000","19/06/2022 16:30:00","L"
"19/06/2022 15:00:09","19/06/2022","Storage, Long Range, Stock Levels","0.0000","19/06/2022 15:56:00",""
"19/06/2022 15:00:09","19/06/2022","Storage, Medium Range, Stock Levels","15572.4504","19/06/2022 15:56:00",""
"19/06/2022 15:00:09","19/06/2022","Storage, Short Range, Stock Levels","0.0000","19/06/2022 15:56:00",""
"18/06/2022 16:30:00","18/06/2022","LNG, Daily Aggregated Stock level, D+1","8418693155.0000","18/06/2022 16:30:00","L"
"18/06/2022 15:00:08","18/06/2022","Storage, Long Range, Stock Levels","0.0000","18/06/2022 15:56:00",""
"18/06/2022 15:00:08","18/06/2022","Storage, Medium Range, Stock Levels","15138.9753","18/06/2022 15:56:00",""
"18/06/2022 15:00:08","18/06/2022","Storage, Short Range, Stock Levels","0.0000","18/06/2022 15:56:00",""
"17/06/2022 16:30:00","17/06/2022","LNG, Daily Aggregated Stock level, D+1","6282065076.0000","17/06/2022 16:30:01","L"
"17/06/2022 15:00:07","17/06/2022","Storage, Long Range, Stock Levels","0.0000","17/06/2022 15:56:00",""
"17/06/2022 15:00:07","17/06/2022","Storage, Medium Range, Stock Levels","14716.3541","17/06/2022 15:56:00",""
"17/06/2022 15:00:07","17/06/2022","Storage, Short Range, Stock Levels","0.0000","17/06/2022 15:56:00",""
"16/06/2022 16:30:00","16/06/2022","LNG, Daily Aggregated Stock level, D+1","6783518358.0000","16/06/2022 16:30:01","L"
"16/06/2022 15:00:03","16/06/2022","Storage, Long Range, Stock Levels","0.0000","16/06/2022 15:56:00",""
"16/06/2022 15:00:03","16/06/2022","Storage, Medium Range, Stock Levels","14692.2196","16/06/2022 15:56:00",""
"16/06/2022 15:00:03","16/06/2022","Storage, Short Range, Stock Levels","0.0000","16/06/2022 15:56:00",""
"15/06/2022 16:30:00","15/06/2022","LNG, Daily Aggregated Stock level, D+1","7273712326.0000","15/06/2022 16:30:01","L"
"15/06/2022 15:00:23","15/06/2022","Storage, Long Range, Stock Levels","0.0000","15/06/2022 15:56:00",""
"15/06/2022 15:00:23","15/06/2022","Storage, Medium Range, Stock Levels","14744.2859","15/06/2022 15:56:00",""
"15/06/2022 15:00:23","15/06/2022","Storage, Short Range, Stock Levels","0.0000","15/06/2022 15:56:00",""
"14/06/2022 16:30:00","14/06/2022","LNG, Daily Aggregated Stock level, D+1","7879458499.0000","14/06/2022 16:30:01","L"
"14/06/2022 15:00:14","14/06/2022","Storage, Long Range, Stock Levels","0.0000","14/06/2022 15:56:00",""
"14/06/2022 15:00:14","14/06/2022","Storage, Medium Range, Stock Levels","15189.1851","14/06/2022 15:56:00",""
"14/06/2022 15:00:14","14/06/2022","Storage, Short Range, Stock Levels","0.0000","14/06/2022 15:56:00",""
"13/06/2022 16:30:00","13/06/2022","LNG, Daily Aggregated Stock level, D+1","8326131894.0000","13/06/2022 16:30:01","L"
"13/06/2022 15:00:12","13/06/2022","Storage, Long Range, Stock Levels","0.0000","13/06/2022 15:56:00",""
"13/06/2022 15:00:12","13/06/2022","Storage, Medium Range, Stock Levels","15592.2759","13/06/2022 15:56:00",""
"13/06/2022 15:00:12","13/06/2022","Storage, Short Range, Stock Levels","0.0000","13/06/2022 15:56:00",""
"12/06/2022 16:30:00","12/06/2022","LNG, Daily Aggregated Stock level, D+1","8743712390.0000","12/06/2022 16:30:01","L"
"12/06/2022 15:00:12","12/06/2022","Storage, Long Range, Stock Levels","0.0000","12/06/2022 15:56:00",""
"12/06/2022 15:00:12","12/06/2022","Storage, Medium Range, Stock Levels","15635.9247","12/06/2022 15:56:00",""
"12/06/2022 15:00:12","12/06/2022","Storage, Short Range, Stock Levels","0.0000","12/06/2022 15:56:00",""
"11/06/2022 16:30:00","11/06/2022","LNG, Daily Aggregated Stock level, D+1","7661054600.0000","11/06/2022 16:30:00","L"
"11/06/2022 15:00:12","11/06/2022","Storage, Long Range, Stock Levels","0.0000","11/06/2022 15:56:00",""
"11/06/2022 15:00:12","11/06/2022","Storage, Medium Range, Stock Levels","15483.1821","11/06/2022 15:56:00",""
"11/06/2022 15:00:12","11/06/2022","Storage, Short Range, Stock Levels","0.0000","11/06/2022 15:56:00",""
"10/06/2022 16:30:00","10/06/2022","LNG, Daily Aggregated Stock level, D+1","8918750812.0000","10/06/2022 16:30:01","L"
"10/06/2022 15:00:08","10/06/2022","Storage, Long Range, Stock Levels","0.0000","10/06/2022 15:56:00",""
"10/06/2022 15:00:08","10/06/2022","Storage, Medium Range, Stock Levels","14915.8064","10/06/2022 15:56:00",""
"10/06/2022 15:00:08","10/06/2022","Storage, Short Range, Stock Levels","0.0000","10/06/2022 15:56:00",""
"09/06/2022 16:30:00","09/06/2022","LNG, Daily Aggregated Stock level, D+1","6666865960.0000","09/06/2022 16:30:00","L"
"09/06/2022 15:00:16","09/06/2022","Storage, Long Range, Stock Levels","0.0000","09/06/2022 15:56:00",""
"09/06/2022 15:00:16","09/06/2022","Storage, Medium Range, Stock Levels","14608.2881","09/06/2022 15:56:00",""
"09/06/2022 15:00:16","09/06/2022","Storage, Short Range, Stock Levels","0.0000","09/06/2022 15:56:00",""
"08/06/2022 16:30:00","08/06/2022","LNG, Daily Aggregated Stock level, D+1","7108376033.0000","08/06/2022 16:30:00","L"
"08/06/2022 15:00:16","08/06/2022","Storage, Long Range, Stock Levels","0.0000","08/06/2022 15:56:00",""
"08/06/2022 15:00:16","08/06/2022","Storage, Medium Range, Stock Levels","14839.2537","08/06/2022 15:56:00",""
"08/06/2022 15:00:16","08/06/2022","Storage, Short Range, Stock Levels","0.0000","08/06/2022 15:56:00",""
"07/06/2022 16:30:00","07/06/2022","LNG, Daily Aggregated Stock level, D+1","5772837943.0000","07/06/2022 16:30:01","L"
"07/06/2022 15:00:06","07/06/2022","Storage, Long Range, Stock Levels","0.0000","07/06/2022 15:56:00",""
"07/06/2022 15:00:06","07/06/2022","Storage, Medium Range, Stock Levels","14872.2865","07/06/2022 15:56:00",""
"07/06/2022 15:00:06","07/06/2022","Storage, Short Range, Stock Levels","0.0000","07/06/2022 15:56:00",""
"06/06/2022 16:30:00","06/06/2022","LNG, Daily Aggregated Stock level, D+1","6448971927.0000","06/06/2022 16:30:01","L"
"06/06/2022 15:00:07","06/06/2022","Storage, Long Range, Stock Levels","0.0000","06/06/2022 15:56:00",""
"06/06/2022 15:00:07","06/06/2022","Storage, Medium Range, Stock Levels","14917.7825","06/06/2022 15:56:00",""
"06/06/2022 15:00:07","06/06/2022","Storage, Short Range, Stock Levels","0.0000","06/06/2022 15:56:00",""
"06/06/2022 15:00:07","05/06/2022","Storage, Medium Range, Stock Levels","14788.8480","06/06/2022 15:56:00",""
"05/06/2022 16:30:00","05/06/2022","LNG, Daily Aggregated Stock level, D+1","7033760751.0000","05/06/2022 16:30:01","L"
"05/06/2022 15:00:12","05/06/2022","Storage, Long Range, Stock Levels","0.0000","05/06/2022 15:56:00",""
"05/06/2022 15:00:12","05/06/2022","Storage, Medium Range, Stock Levels","14788.8480","05/06/2022 15:56:00",""
"05/06/2022 15:00:12","05/06/2022","Storage, Short Range, Stock Levels","0.0000","05/06/2022 15:56:00",""
"04/06/2022 16:30:00","04/06/2022","LNG, Daily Aggregated Stock level, D+1","7635436134.0000","04/06/2022 16:30:01","L"
"04/06/2022 15:00:18","04/06/2022","Storage, Long Range, Stock Levels","0.0000","04/06/2022 15:56:00",""
"04/06/2022 15:00:18","04/06/2022","Storage, Medium Range, Stock Levels","14466.3239","04/06/2022 15:56:00",""
"04/06/2022 15:00:18","04/06/2022","Storage, Short Range, Stock Levels","0.0000","04/06/2022 15:56:00",""
"03/06/2022 16:30:00","03/06/2022","LNG, Daily Aggregated Stock level, D+1","7244149802.0000","03/06/2022 16:30:01","L"
"03/06/2022 15:00:14","03/06/2022","Storage, Long Range, Stock Levels","0.0000","03/06/2022 15:56:00",""
"03/06/2022 15:00:14","03/06/2022","Storage, Medium Range, Stock Levels","14247.0275","03/06/2022 15:56:00",""
"03/06/2022 15:00:14","03/06/2022","Storage, Short Range, Stock Levels","0.0000","03/06/2022 15:56:00",""
"02/06/2022 16:30:00","02/06/2022","LNG, Daily Aggregated Stock level, D+1","7230934666.0000","02/06/2022 16:30:01","L"
"02/06/2022 15:00:04","02/06/2022","Storage, Long Range, Stock Levels","0.0000","02/06/2022 15:56:00",""
"02/06/2022 15:00:04","02/06/2022","Storage, Medium Range, Stock Levels","14152.3757","02/06/2022 15:56:00",""
"02/06/2022 15:00:04","02/06/2022","Storage, Short Range, Stock Levels","0.0000","02/06/2022 15:56:00",""
"01/06/2022 16:30:00","01/06/2022","LNG, Daily Aggregated Stock level, D+1","7928010043.0000","01/06/2022 16:30:01","L"
"01/06/2022 15:00:17","01/06/2022","Storage, Long Range, Stock Levels","0.0000","01/06/2022 15:56:00",""
"01/06/2022 15:00:17","01/06/2022","Storage, Medium Range, Stock Levels","14183.9902","01/06/2022 15:56:00",""
"01/06/2022 15:00:17","01/06/2022","Storage, Short Range, Stock Levels","0.0000","01/06/2022 15:56:00",""
"31/05/2022 16:30:00","31/05/2022","LNG, Daily Aggregated Stock level, D+1","6803157852.0000","31/05/2022 16:30:00","L"
"31/05/2022 15:00:04","31/05/2022","Storage, Long Range, Stock Levels","0.0000","31/05/2022 15:56:00",""
"31/05/2022 15:00:04","31/05/2022","Storage, Medium Range, Stock Levels","14207.0731","31/05/2022 15:56:00",""
"31/05/2022 15:00:04","31/05/2022","Storage, Short Range, Stock Levels","0.0000","31/05/2022 15:56:00",""
"30/05/2022 16:30:00","30/05/2022","LNG, Daily Aggregated Stock level, D+1","7318137503.0000","30/05/2022 16:30:01","L"
"30/05/2022 15:00:05","30/05/2022","Storage, Long Range, Stock Levels","0.0000","30/05/2022 15:56:00",""
"30/05/2022 15:00:05","30/05/2022","Storage, Medium Range, Stock Levels","14294.8275","30/05/2022 15:56:00",""
"30/05/2022 15:00:05","30/05/2022","Storage, Short Range, Stock Levels","0.0000","30/05/2022 15:56:00",""
"29/05/2022 16:30:00","29/05/2022","LNG, Daily Aggregated Stock level, D+1","7927543589.0000","29/05/2022 16:30:01","L"
"29/05/2022 15:00:09","29/05/2022","Storage, Long Range, Stock Levels","0.0000","29/05/2022 15:56:00",""
"29/05/2022 15:00:09","29/05/2022","Storage, Medium Range, Stock Levels","14180.1348","29/05/2022 15:56:00",""
"29/05/2022 15:00:09","29/05/2022","Storage, Short Range, Stock Levels","0.0000","29/05/2022 15:56:00",""
"28/05/2022 16:30:00","28/05/2022","LNG, Daily Aggregated Stock level, D+1","8570274033.0000","28/05/2022 16:30:01","L"
"28/05/2022 15:00:08","28/05/2022","Storage, Long Range, Stock Levels","0.0000","28/05/2022 15:56:00",""
"28/05/2022 15:00:08","28/05/2022","Storage, Medium Range, Stock Levels","14087.6307","28/05/2022 15:56:00",""
"28/05/2022 15:00:08","28/05/2022","Storage, Short Range, Stock Levels","0.0000","28/05/2022 15:56:00",""
"27/05/2022 16:30:00","27/05/2022","LNG, Daily Aggregated Stock level, D+1","9179586476.0000","27/05/2022 16:30:00","L"
"27/05/2022 15:00:06","27/05/2022","Storage, Long Range, Stock Levels","0.0000","27/05/2022 15:56:00",""
"27/05/2022 15:00:06","27/05/2022","Storage, Medium Range, Stock Levels","13811.8841","27/05/2022 15:56:00",""
"27/05/2022 15:00:06","27/05/2022","Storage, Short Range, Stock Levels","0.0000","27/05/2022 15:56:00",""
"26/05/2022 16:30:00","26/05/2022","LNG, Daily Aggregated Stock level, D+1","9686837412.0000","26/05/2022 16:30:01","L"
"26/05/2022 15:00:11","26/05/2022","Storage, Long Range, Stock Levels","0.0000","26/05/2022 15:56:00",""
"26/05/2022 15:00:11","26/05/2022","Storage, Medium Range, Stock Levels","13618.1796","26/05/2022 15:56:00",""
"26/05/2022 15:00:11","26/05/2022","Storage, Short Range, Stock Levels","0.0000","26/05/2022 15:56:00",""
"25/05/2022 16:30:00","25/05/2022","LNG, Daily Aggregated Stock level, D+1","9007039589.0000","25/05/2022 16:30:01","L"
"25/05/2022 15:00:11","25/05/2022","Storage, Long Range, Stock Levels","0.0000","25/05/2022 15:56:00",""
"25/05/2022 15:00:11","25/05/2022","Storage, Medium Range, Stock Levels","13542.4170","25/05/2022 15:56:00",""
"25/05/2022 15:00:11","25/05/2022","Storage, Short Range, Stock Levels","0.0000","25/05/2022 15:56:00",""
"24/05/2022 16:30:00","24/05/2022","LNG, Daily Aggregated Stock level, D+1","9119661355.0000","24/05/2022 16:30:00","L"
"24/05/2022 15:00:07","24/05/2022","Storage, Long Range, Stock Levels","0.0000","24/05/2022 15:56:00",""
"24/05/2022 15:00:07","24/05/2022","Storage, Medium Range, Stock Levels","13850.5326","24/05/2022 15:56:00",""
"24/05/2022 15:00:07","24/05/2022","Storage, Short Range, Stock Levels","0.0000","24/05/2022 15:56:00",""
"23/05/2022 16:30:00","23/05/2022","LNG, Daily Aggregated Stock level, D+1","8812733256.0000","23/05/2022 16:31:00","L"
"23/05/2022 15:00:06","23/05/2022","Storage, Long Range, Stock Levels","0.0000","23/05/2022 15:56:00",""
"23/05/2022 15:00:06","23/05/2022","Storage, Medium Range, Stock Levels","14026.7076","23/05/2022 15:56:00",""
"23/05/2022 15:00:06","23/05/2022","Storage, Short Range, Stock Levels","0.0000","23/05/2022 15:56:00",""
"22/05/2022 16:30:00","22/05/2022","LNG, Daily Aggregated Stock level, D+1","9358192834.0000","22/05/2022 16:30:00","L"
"22/05/2022 15:00:05","22/05/2022","Storage, Long Range, Stock Levels","0.0000","22/05/2022 15:56:00",""
"22/05/2022 15:00:05","22/05/2022","Storage, Medium Range, Stock Levels","13947.3515","22/05/2022 15:56:00",""
"22/05/2022 15:00:05","22/05/2022","Storage, Short Range, Stock Levels","0.0000","22/05/2022 15:56:00",""
"21/05/2022 16:30:00","21/05/2022","LNG, Daily Aggregated Stock level, D+1","9933832368.0000","21/05/2022 16:30:01","L"
"21/05/2022 15:00:14","21/05/2022","Storage, Long Range, Stock Levels","0.0000","21/05/2022 15:56:00",""
"21/05/2022 15:00:14","21/05/2022","Storage, Medium Range, Stock Levels","13825.4798","21/05/2022 15:56:00",""
"21/05/2022 15:00:14","21/05/2022","Storage, Short Range, Stock Levels","0.0000","21/05/2022 15:56:00",""
"21/05/2022 15:00:14","20/05/2022","Storage, Medium Range, Stock Levels","13692.4634","21/05/2022 15:56:00",""
"20/05/2022 16:30:00","20/05/2022","LNG, Daily Aggregated Stock level, D+1","9544480132.0000","20/05/2022 16:30:00","L"
"20/05/2022 15:00:07","20/05/2022","Storage, Long Range, Stock Levels","0.0000","20/05/2022 15:56:00",""
"20/05/2022 15:00:07","20/05/2022","Storage, Medium Range, Stock Levels","13664.5113","20/05/2022 15:56:00",""
"20/05/2022 15:00:07","20/05/2022","Storage, Short Range, Stock Levels","0.0000","20/05/2022 15:56:00",""
"19/05/2022 16:30:00","19/05/2022","LNG, Daily Aggregated Stock level, D+1","10008062076.0000","19/05/2022 16:30:00","L"
"19/05/2022 15:00:12","19/05/2022","Storage, Long Range, Stock Levels","0.0000","19/05/2022 15:56:00",""
"19/05/2022 15:00:12","19/05/2022","Storage, Medium Range, Stock Levels","13664.5025","19/05/2022 15:56:00",""
"19/05/2022 15:00:12","19/05/2022","Storage, Short Range, Stock Levels","0.0000","19/05/2022 15:56:00",""
"18/05/2022 16:30:00","18/05/2022","LNG, Daily Aggregated Stock level, D+1","10505503565.0000","18/05/2022 16:30:01","L"
"18/05/2022 15:00:02","18/05/2022","Storage, Long Range, Stock Levels","0.0000","18/05/2022 15:56:00",""
"18/05/2022 15:00:02","18/05/2022","Storage, Medium Range, Stock Levels","13463.4453","18/05/2022 15:56:00",""
"18/05/2022 15:00:02","18/05/2022","Storage, Short Range, Stock Levels","0.0000","18/05/2022 15:56:00",""
"17/05/2022 16:30:00","17/05/2022","LNG, Daily Aggregated Stock level, D+1","10111082531.0000","17/05/2022 16:30:01","L"
"17/05/2022 15:00:09","17/05/2022","Storage, Long Range, Stock Levels","0.0000","17/05/2022 15:56:00",""
"17/05/2022 15:00:09","17/05/2022","Storage, Medium Range, Stock Levels","13394.9643","17/05/2022 15:56:00",""
"17/05/2022 15:00:09","17/05/2022","Storage, Short Range, Stock Levels","0.0000","17/05/2022 15:56:00",""
"16/05/2022 16:30:00","16/05/2022","LNG, Daily Aggregated Stock level, D+1","10469367209.0000","16/05/2022 16:30:00","L"
"16/05/2022 15:00:15","16/05/2022","Storage, Long Range, Stock Levels","0.0000","16/05/2022 15:56:00",""
"16/05/2022 15:00:15","16/05/2022","Storage, Medium Range, Stock Levels","13423.2457","16/05/2022 15:56:00",""
"16/05/2022 15:00:15","16/05/2022","Storage, Short Range, Stock Levels","0.0000","16/05/2022 15:56:00",""
"15/05/2022 16:30:00","15/05/2022","LNG, Daily Aggregated Stock level, D+1","10991636778.0000","15/05/2022 16:30:00","L"
"15/05/2022 15:00:07","15/05/2022","Storage, Long Range, Stock Levels","0.0000","15/05/2022 15:56:00",""
"15/05/2022 15:00:07","15/05/2022","Storage, Medium Range, Stock Levels","13354.5442","15/05/2022 15:56:00",""
"15/05/2022 15:00:07","15/05/2022","Storage, Short Range, Stock Levels","0.0000","15/05/2022 15:56:00",""
"14/05/2022 16:30:00","14/05/2022","LNG, Daily Aggregated Stock level, D+1","10413428379.0000","14/05/2022 16:30:00","L"
"14/05/2022 15:00:13","14/05/2022","Storage, Long Range, Stock Levels","0.0000","14/05/2022 15:56:00",""
"14/05/2022 15:00:13","14/05/2022","Storage, Medium Range, Stock Levels","13373.2409","14/05/2022 15:56:00",""
"14/05/2022 15:00:13","14/05/2022","Storage, Short Range, Stock Levels","0.0000","14/05/2022 15:56:00",""
"13/05/2022 16:30:00","13/05/2022","LNG, Daily Aggregated Stock level, D+1","10789220211.0000","13/05/2022 16:30:01","L"
"13/05/2022 15:00:15","13/05/2022","Storage, Long Range, Stock Levels","0.0000","13/05/2022 15:56:00",""
"13/05/2022 15:00:15","13/05/2022","Storage, Medium Range, Stock Levels","13252.6431","13/05/2022 15:56:00",""
"13/05/2022 15:00:15","13/05/2022","Storage, Short Range, Stock Levels","0.0000","13/05/2022 15:56:00",""
"12/05/2022 16:30:00","12/05/2022","LNG, Daily Aggregated Stock level, D+1","8958106242.0000","12/05/2022 16:30:01","L"
"12/05/2022 15:00:13","12/05/2022","Storage, Long Range, Stock Levels","0.0000","12/05/2022 15:56:00",""
"12/05/2022 15:00:13","12/05/2022","Storage, Medium Range, Stock Levels","13237.7218","12/05/2022 15:56:00",""
"12/05/2022 15:00:13","12/05/2022","Storage, Short Range, Stock Levels","0.0000","12/05/2022 15:56:00",""
"11/05/2022 16:30:00","11/05/2022","LNG, Daily Aggregated Stock level, D+1","9490103187.0000","11/05/2022 16:30:00","L"
"11/05/2022 15:00:17","11/05/2022","Storage, Long Range, Stock Levels","0.0000","11/05/2022 15:56:00",""
