"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"17.07.2019 18:45 - 17.07.2019 19:00","1022","0"
"17.07.2019 19:00 - 17.07.2019 19:15","1022","0"
"17.07.2019 19:15 - 17.07.2019 19:30","1022","0"
"17.07.2019 19:30 - 17.07.2019 19:45","1022","0"
"17.07.2019 19:45 - 17.07.2019 20:00","1022","0"
"17.07.2019 20:00 - 17.07.2019 20:15","1022","0"
"17.07.2019 20:15 - 17.07.2019 20:30","1022","0"
"17.07.2019 20:30 - 17.07.2019 20:45","1022","0"
"17.07.2019 20:45 - 17.07.2019 21:00","1022","0"
"17.07.2019 21:00 - 17.07.2019 21:15","1010","0"
"17.07.2019 21:15 - 17.07.2019 21:30","1010","0"
"17.07.2019 21:30 - 17.07.2019 21:45","1010","0"
"17.07.2019 21:45 - 17.07.2019 22:00","992","0"
"17.07.2019 22:00 - 17.07.2019 22:15","563","0"
"17.07.2019 22:15 - 17.07.2019 22:30","546","0"
"17.07.2019 22:30 - 17.07.2019 22:45","546","0"
"17.07.2019 22:45 - 17.07.2019 23:00","521","0"
"17.07.2019 23:00 - 17.07.2019 23:15","26","0"
"17.07.2019 23:15 - 17.07.2019 23:30","2","0"
"17.07.2019 23:30 - 17.07.2019 23:45","2","0"
"17.07.2019 23:45 - 18.07.2019 00:00","53","0"
"18.07.2019 00:00 - 18.07.2019 00:15","739","0"
"18.07.2019 00:15 - 18.07.2019 00:30","791","0"
"18.07.2019 00:30 - 18.07.2019 00:45","791","0"
"18.07.2019 00:45 - 18.07.2019 01:00","791","0"
"18.07.2019 01:00 - 18.07.2019 01:15","791","0"
"18.07.2019 01:15 - 18.07.2019 01:30","791","0"
"18.07.2019 01:30 - 18.07.2019 01:45","791","0"
"18.07.2019 01:45 - 18.07.2019 02:00","790","0"
"18.07.2019 02:00 - 18.07.2019 02:15","749","0"
"18.07.2019 02:15 - 18.07.2019 02:30","749","0"
"18.07.2019 02:30 - 18.07.2019 02:45","749","0"
"18.07.2019 02:45 - 18.07.2019 03:00","749","0"
"18.07.2019 03:00 - 18.07.2019 03:15","749","0"
"18.07.2019 03:15 - 18.07.2019 03:30","749","0"
"18.07.2019 03:30 - 18.07.2019 03:45","749","0"
"18.07.2019 03:45 - 18.07.2019 04:00","749","0"
"18.07.2019 04:00 - 18.07.2019 04:15","749","0"
"18.07.2019 04:15 - 18.07.2019 04:30","749","0"
"18.07.2019 04:30 - 18.07.2019 04:45","750","0"
"18.07.2019 04:45 - 18.07.2019 05:00","749","0"
"18.07.2019 05:00 - 18.07.2019 05:15","749","0"
"18.07.2019 05:15 - 18.07.2019 05:30","749","0"
"18.07.2019 05:30 - 18.07.2019 05:45","749","0"
"18.07.2019 05:45 - 18.07.2019 06:00","749","0"
"18.07.2019 06:00 - 18.07.2019 06:15","749","0"
"18.07.2019 06:15 - 18.07.2019 06:30","749","0"
"18.07.2019 06:30 - 18.07.2019 06:45","749","0"
"18.07.2019 06:45 - 18.07.2019 07:00","750","0"
"18.07.2019 07:00 - 18.07.2019 07:15","817","0"
"18.07.2019 07:15 - 18.07.2019 07:30","817","0"
"18.07.2019 07:30 - 18.07.2019 07:45","817","0"
"18.07.2019 07:45 - 18.07.2019 08:00","820","0"
"18.07.2019 08:00 - 18.07.2019 08:15","1001","0"
"18.07.2019 08:15 - 18.07.2019 08:30","1003","0"
"18.07.2019 08:30 - 18.07.2019 08:45","1003","0"
"18.07.2019 08:45 - 18.07.2019 09:00","1004","0"
"18.07.2019 09:00 - 18.07.2019 09:15","1023","0"
"18.07.2019 09:15 - 18.07.2019 09:30","1023","0"
"18.07.2019 09:30 - 18.07.2019 09:45","1023","0"
"18.07.2019 09:45 - 18.07.2019 10:00","1023","0"
"18.07.2019 10:00 - 18.07.2019 10:15","1023","0"
"18.07.2019 10:15 - 18.07.2019 10:30","1023","0"
"18.07.2019 10:30 - 18.07.2019 10:45","1023","0"
"18.07.2019 10:45 - 18.07.2019 11:00","1023","0"
"18.07.2019 11:00 - 18.07.2019 11:15","1021","0"
"18.07.2019 11:15 - 18.07.2019 11:30","1021","0"
"18.07.2019 11:30 - 18.07.2019 11:45","1021","0"
"18.07.2019 11:45 - 18.07.2019 12:00","1021","0"
"18.07.2019 12:00 - 18.07.2019 12:15","993","0"
"18.07.2019 12:15 - 18.07.2019 12:30","993","0"
"18.07.2019 12:30 - 18.07.2019 12:45","993","0"
"18.07.2019 12:45 - 18.07.2019 13:00","993","0"
"18.07.2019 13:00 - 18.07.2019 13:15","935","0"
"18.07.2019 13:15 - 18.07.2019 13:30","935","0"
"18.07.2019 13:30 - 18.07.2019 13:45","935","0"
"18.07.2019 13:45 - 18.07.2019 14:00","934","0"
"18.07.2019 14:00 - 18.07.2019 14:15","838","0"
"18.07.2019 14:15 - 18.07.2019 14:30","837","0"
"18.07.2019 14:30 - 18.07.2019 14:45","837","0"
"18.07.2019 14:45 - 18.07.2019 15:00","814","0"
"18.07.2019 15:00 - 18.07.2019 15:15","334","0"
"18.07.2019 15:15 - 18.07.2019 15:30","312","0"
"18.07.2019 15:30 - 18.07.2019 15:45","312","0"
"18.07.2019 15:45 - 18.07.2019 16:00","304","0"
"18.07.2019 16:00 - 18.07.2019 16:15","10","0"
"18.07.2019 16:15 - 18.07.2019 16:30","2","0"
"18.07.2019 16:30 - 18.07.2019 16:45","2","0"
"18.07.2019 16:45 - 18.07.2019 17:00","20","0"
"18.07.2019 17:00 - 18.07.2019 17:15","454","0"
"18.07.2019 17:15 - 18.07.2019 17:30","472","0"
"18.07.2019 17:30 - 18.07.2019 17:45","472","0"
"18.07.2019 17:45 - 18.07.2019 18:00","496","0"
"18.07.2019 18:00 - 18.07.2019 18:15","999","0"
"18.07.2019 18:15 - 18.07.2019 18:30","1023","0"
"18.07.2019 18:30 - 18.07.2019 18:45","1023","0"
"18.07.2019 18:45 - 18.07.2019 19:00","1023","0"
"18.07.2019 19:00 - 18.07.2019 19:15","1023","0"
"18.07.2019 19:15 - 18.07.2019 19:30","1023","0"
"18.07.2019 19:30 - 18.07.2019 19:45","1023","0"
"18.07.2019 19:45 - 18.07.2019 20:00","1023","0"
"18.07.2019 20:00 - 18.07.2019 20:15","1023","0"
"18.07.2019 20:15 - 18.07.2019 20:30","1023","0"
"18.07.2019 20:30 - 18.07.2019 20:45","1023","0"
"18.07.2019 20:45 - 18.07.2019 21:00","1023","0"
"18.07.2019 21:00 - 18.07.2019 21:15","1023","0"
"18.07.2019 21:15 - 18.07.2019 21:30","1023","0"
"18.07.2019 21:30 - 18.07.2019 21:45","1023","0"
"18.07.2019 21:45 - 18.07.2019 22:00","1023","0"
"18.07.2019 22:00 - 18.07.2019 22:15","959","0"
"18.07.2019 22:15 - 18.07.2019 22:30","959","0"
"18.07.2019 22:30 - 18.07.2019 22:45","959","0"
"18.07.2019 22:45 - 18.07.2019 23:00","957","0"
"18.07.2019 23:00 - 18.07.2019 23:15","808","0"
"18.07.2019 23:15 - 18.07.2019 23:30","806","0"
"18.07.2019 23:30 - 18.07.2019 23:45","806","0"
"18.07.2019 23:45 - 19.07.2019 00:00","806","0"
"19.07.2019 00:00 - 19.07.2019 00:15","767","0"
"19.07.2019 00:15 - 19.07.2019 00:30","767","0"
"19.07.2019 00:30 - 19.07.2019 00:45","767","0"
"19.07.2019 00:45 - 19.07.2019 01:00","767","0"
"19.07.2019 01:00 - 19.07.2019 01:15","767","0"
"19.07.2019 01:15 - 19.07.2019 01:30","767","0"
"19.07.2019 01:30 - 19.07.2019 01:45","767","0"
"19.07.2019 01:45 - 19.07.2019 02:00","767","0"
"19.07.2019 02:00 - 19.07.2019 02:15","726","0"
"19.07.2019 02:15 - 19.07.2019 02:30","726","0"
"19.07.2019 02:30 - 19.07.2019 02:45","726","0"
"19.07.2019 02:45 - 19.07.2019 03:00","726","0"
"19.07.2019 03:00 - 19.07.2019 03:15","726","0"
"19.07.2019 03:15 - 19.07.2019 03:30","726","0"
"19.07.2019 03:30 - 19.07.2019 03:45","726","0"
"19.07.2019 03:45 - 19.07.2019 04:00","726","0"
"19.07.2019 04:00 - 19.07.2019 04:15","726","0"
"19.07.2019 04:15 - 19.07.2019 04:30","726","0"
"19.07.2019 04:30 - 19.07.2019 04:45","726","0"
"19.07.2019 04:45 - 19.07.2019 05:00","726","0"
"19.07.2019 05:00 - 19.07.2019 05:15","725","0"
"19.07.2019 05:15 - 19.07.2019 05:30","726","0"
"19.07.2019 05:30 - 19.07.2019 05:45","726","0"
"19.07.2019 05:45 - 19.07.2019 06:00","707","0"
"19.07.2019 06:00 - 19.07.2019 06:15","268","0"
"19.07.2019 06:15 - 19.07.2019 06:30","250","0"
"19.07.2019 06:30 - 19.07.2019 06:45","250","0"
"19.07.2019 06:45 - 19.07.2019 07:00","273","0"
"19.07.2019 07:00 - 19.07.2019 07:15","761","0"
"19.07.2019 07:15 - 19.07.2019 07:30","784","0"
"19.07.2019 07:30 - 19.07.2019 07:45","784","0"
"19.07.2019 07:45 - 19.07.2019 08:00","787","0"
"19.07.2019 08:00 - 19.07.2019 08:15","979","0"
"19.07.2019 08:15 - 19.07.2019 08:30","983","0"
"19.07.2019 08:30 - 19.07.2019 08:45","983","0"
"19.07.2019 08:45 - 19.07.2019 09:00","983","0"
"19.07.2019 09:00 - 19.07.2019 09:15","1023","0"
"19.07.2019 09:15 - 19.07.2019 09:30","1023","0"
"19.07.2019 09:30 - 19.07.2019 09:45","1023","0"
"19.07.2019 09:45 - 19.07.2019 10:00","1023","0"
"19.07.2019 10:00 - 19.07.2019 10:15","1023","0"
"19.07.2019 10:15 - 19.07.2019 10:30","1023","0"
"19.07.2019 10:30 - 19.07.2019 10:45","1023","0"
"19.07.2019 10:45 - 19.07.2019 11:00","1023","0"
"19.07.2019 11:00 - 19.07.2019 11:15","1023","0"
"19.07.2019 11:15 - 19.07.2019 11:30","1023","0"
"19.07.2019 11:30 - 19.07.2019 11:45","1023","0"
"19.07.2019 11:45 - 19.07.2019 12:00","1023","0"
"19.07.2019 12:00 - 19.07.2019 12:15","1023","0"
"19.07.2019 12:15 - 19.07.2019 12:30","1023","0"
"19.07.2019 12:30 - 19.07.2019 12:45","1023","0"
"19.07.2019 12:45 - 19.07.2019 13:00","1023","0"
"19.07.2019 13:00 - 19.07.2019 13:15","1023","0"
"19.07.2019 13:15 - 19.07.2019 13:30","1023","0"
"19.07.2019 13:30 - 19.07.2019 13:45","1023","0"
"19.07.2019 13:45 - 19.07.2019 14:00","1023","0"
"19.07.2019 14:00 - 19.07.2019 14:15","986","0"
"19.07.2019 14:15 - 19.07.2019 14:30","986","0"
"19.07.2019 14:30 - 19.07.2019 14:45","986","0"
"19.07.2019 14:45 - 19.07.2019 15:00","986","0"
"19.07.2019 15:00 - 19.07.2019 15:15","986","0"
"19.07.2019 15:15 - 19.07.2019 15:30","986","0"
"19.07.2019 15:30 - 19.07.2019 15:45","986","0"
"19.07.2019 15:45 - 19.07.2019 16:00","948","0"
"19.07.2019 16:00 - 19.07.2019 16:15","349","0"
"19.07.2019 16:15 - 19.07.2019 16:30","313","0"
"19.07.2019 16:30 - 19.07.2019 16:45","313","0"
"19.07.2019 16:45 - 19.07.2019 17:00","305","0"
"19.07.2019 17:00 - 19.07.2019 17:15","10","0"
"19.07.2019 17:15 - 19.07.2019 17:30","2","0"
"19.07.2019 17:30 - 19.07.2019 17:45","2","0"
"19.07.2019 17:45 - 19.07.2019 18:00","2","0"
"19.07.2019 18:00 - 19.07.2019 18:15","2","0"
"19.07.2019 18:15 - 19.07.2019 18:30","2","0"
"19.07.2019 18:30 - 19.07.2019 18:45","2","0"
"19.07.2019 18:45 - 19.07.2019 19:00","24","0"
"19.07.2019 19:00 - 19.07.2019 19:15","496","0"
"19.07.2019 19:15 - 19.07.2019 19:30","518","0"
"19.07.2019 19:30 - 19.07.2019 19:45","518","0"
"19.07.2019 19:45 - 19.07.2019 20:00","496","0"
"19.07.2019 20:00 - 19.07.2019 20:15","24","0"
"19.07.2019 20:15 - 19.07.2019 20:30","2","0"
"19.07.2019 20:30 - 19.07.2019 20:45","2","0"
"19.07.2019 20:45 - 19.07.2019 21:00","36","0"
"19.07.2019 21:00 - 19.07.2019 21:15","611","0"
"19.07.2019 21:15 - 19.07.2019 21:30","645","0"
"19.07.2019 21:30 - 19.07.2019 21:45","645","0"
"19.07.2019 21:45 - 19.07.2019 22:00","610","0"
"19.07.2019 22:00 - 19.07.2019 22:15","35","0"
"19.07.2019 22:15 - 19.07.2019 22:30","2","0"
"19.07.2019 22:30 - 19.07.2019 22:45","2","0"
"19.07.2019 22:45 - 19.07.2019 23:00","2","0"
"19.07.2019 23:00 - 19.07.2019 23:15","2","0"
"19.07.2019 23:15 - 19.07.2019 23:30","2","0"
"19.07.2019 23:30 - 19.07.2019 23:45","2","0"
"19.07.2019 23:45 - 20.07.2019 00:00","41","0"
"20.07.2019 00:00 - 20.07.2019 00:15","653","0"
"20.07.2019 00:15 - 20.07.2019 00:30","692","0"
"20.07.2019 00:30 - 20.07.2019 00:45","692","0"
"20.07.2019 00:45 - 20.07.2019 01:00","692","0"
"20.07.2019 01:00 - 20.07.2019 01:15","692","0"
"20.07.2019 01:15 - 20.07.2019 01:30","692","0"
"20.07.2019 01:30 - 20.07.2019 01:45","692","0"
"20.07.2019 01:45 - 20.07.2019 02:00","692","0"
"20.07.2019 02:00 - 20.07.2019 02:15","682","0"
"20.07.2019 02:15 - 20.07.2019 02:30","682","0"
"20.07.2019 02:30 - 20.07.2019 02:45","682","0"
"20.07.2019 02:45 - 20.07.2019 03:00","682","0"
"20.07.2019 03:00 - 20.07.2019 03:15","682","0"
"20.07.2019 03:15 - 20.07.2019 03:30","682","0"
"20.07.2019 03:30 - 20.07.2019 03:45","682","0"
"20.07.2019 03:45 - 20.07.2019 04:00","682","0"
"20.07.2019 04:00 - 20.07.2019 04:15","682","0"
"20.07.2019 04:15 - 20.07.2019 04:30","682","0"
"20.07.2019 04:30 - 20.07.2019 04:45","682","0"
"20.07.2019 04:45 - 20.07.2019 05:00","682","0"
"20.07.2019 05:00 - 20.07.2019 05:15","681","0"
"20.07.2019 05:15 - 20.07.2019 05:30","682","0"
"20.07.2019 05:30 - 20.07.2019 05:45","682","0"
"20.07.2019 05:45 - 20.07.2019 06:00","682","0"
"20.07.2019 06:00 - 20.07.2019 06:15","682","0"
"20.07.2019 06:15 - 20.07.2019 06:30","682","0"
"20.07.2019 06:30 - 20.07.2019 06:45","682","0"
"20.07.2019 06:45 - 20.07.2019 07:00","682","0"
"20.07.2019 07:00 - 20.07.2019 07:15","682","0"
"20.07.2019 07:15 - 20.07.2019 07:30","682","0"
"20.07.2019 07:30 - 20.07.2019 07:45","682","0"
"20.07.2019 07:45 - 20.07.2019 08:00","682","0"
"20.07.2019 08:00 - 20.07.2019 08:15","714","0"
"20.07.2019 08:15 - 20.07.2019 08:30","715","0"
"20.07.2019 08:30 - 20.07.2019 08:45","715","0"
"20.07.2019 08:45 - 20.07.2019 09:00","715","0"
"20.07.2019 09:00 - 20.07.2019 09:15","774","0"
"20.07.2019 09:15 - 20.07.2019 09:30","774","0"
"20.07.2019 09:30 - 20.07.2019 09:45","774","0"
"20.07.2019 09:45 - 20.07.2019 10:00","774","0"
"20.07.2019 10:00 - 20.07.2019 10:15","821","0"
"20.07.2019 10:15 - 20.07.2019 10:30","822","0"
"20.07.2019 10:30 - 20.07.2019 10:45","822","0"
"20.07.2019 10:45 - 20.07.2019 11:00","822","0"
"20.07.2019 11:00 - 20.07.2019 11:15","790","0"
"20.07.2019 11:15 - 20.07.2019 11:30","790","0"
"20.07.2019 11:30 - 20.07.2019 11:45","790","0"
"20.07.2019 11:45 - 20.07.2019 12:00","789","0"
"20.07.2019 12:00 - 20.07.2019 12:15","732","0"
"20.07.2019 12:15 - 20.07.2019 12:30","732","0"
"20.07.2019 12:30 - 20.07.2019 12:45","732","0"
"20.07.2019 12:45 - 20.07.2019 13:00","732","0"
"20.07.2019 13:00 - 20.07.2019 13:15","682","0"
"20.07.2019 13:15 - 20.07.2019 13:30","682","0"
"20.07.2019 13:30 - 20.07.2019 13:45","682","0"
"20.07.2019 13:45 - 20.07.2019 14:00","682","0"
"20.07.2019 14:00 - 20.07.2019 14:15","682","0"
"20.07.2019 14:15 - 20.07.2019 14:30","682","0"
"20.07.2019 14:30 - 20.07.2019 14:45","682","0"
"20.07.2019 14:45 - 20.07.2019 15:00","682","0"
"20.07.2019 15:00 - 20.07.2019 15:15","682","0"
"20.07.2019 15:15 - 20.07.2019 15:30","682","0"
"20.07.2019 15:30 - 20.07.2019 15:45","682","0"
"20.07.2019 15:45 - 20.07.2019 16:00","682","0"
"20.07.2019 16:00 - 20.07.2019 16:15","682","0"
"20.07.2019 16:15 - 20.07.2019 16:30","682","0"
"20.07.2019 16:30 - 20.07.2019 16:45","682","0"
"20.07.2019 16:45 - 20.07.2019 17:00","682","0"
"20.07.2019 17:00 - 20.07.2019 17:15","682","0"
"20.07.2019 17:15 - 20.07.2019 17:30","682","0"
"20.07.2019 17:30 - 20.07.2019 17:45","682","0"
"20.07.2019 17:45 - 20.07.2019 18:00","682","0"
"20.07.2019 18:00 - 20.07.2019 18:15","726","0"
"20.07.2019 18:15 - 20.07.2019 18:30","726","0"
"20.07.2019 18:30 - 20.07.2019 18:45","726","0"
"20.07.2019 18:45 - 20.07.2019 19:00","727","0"
"20.07.2019 19:00 - 20.07.2019 19:15","833","0"
"20.07.2019 19:15 - 20.07.2019 19:30","834","0"
"20.07.2019 19:30 - 20.07.2019 19:45","834","0"
"20.07.2019 19:45 - 20.07.2019 20:00","834","0"
"20.07.2019 20:00 - 20.07.2019 20:15","834","0"
"20.07.2019 20:15 - 20.07.2019 20:30","834","0"
"20.07.2019 20:30 - 20.07.2019 20:45","834","0"
"20.07.2019 20:45 - 20.07.2019 21:00","834","0"
"20.07.2019 21:00 - 20.07.2019 21:15","834","0"
"20.07.2019 21:15 - 20.07.2019 21:30","834","0"
"20.07.2019 21:30 - 20.07.2019 21:45","834","0"
"20.07.2019 21:45 - 20.07.2019 22:00","834","0"
"20.07.2019 22:00 - 20.07.2019 22:15","834","0"
"20.07.2019 22:15 - 20.07.2019 22:30","834","0"
"20.07.2019 22:30 - 20.07.2019 22:45","834","0"
"20.07.2019 22:45 - 20.07.2019 23:00","834","0"
"20.07.2019 23:00 - 20.07.2019 23:15","779","0"
"20.07.2019 23:15 - 20.07.2019 23:30","779","0"
"20.07.2019 23:30 - 20.07.2019 23:45","778","0"
"20.07.2019 23:45 - 21.07.2019 00:00","778","0"
"21.07.2019 00:00 - 21.07.2019 00:15","682","0"
"21.07.2019 00:15 - 21.07.2019 00:30","682","0"
"21.07.2019 00:30 - 21.07.2019 00:45","682","0"
"21.07.2019 00:45 - 21.07.2019 01:00","682","0"
"21.07.2019 01:00 - 21.07.2019 01:15","682","0"
"21.07.2019 01:15 - 21.07.2019 01:30","682","0"
"21.07.2019 01:30 - 21.07.2019 01:45","682","0"
"21.07.2019 01:45 - 21.07.2019 02:00","682","0"
"21.07.2019 02:00 - 21.07.2019 02:15","682","0"
"21.07.2019 02:15 - 21.07.2019 02:30","682","0"
"21.07.2019 02:30 - 21.07.2019 02:45","682","0"
"21.07.2019 02:45 - 21.07.2019 03:00","682","0"
"21.07.2019 03:00 - 21.07.2019 03:15","682","0"
"21.07.2019 03:15 - 21.07.2019 03:30","682","0"
"21.07.2019 03:30 - 21.07.2019 03:45","682","0"
"21.07.2019 03:45 - 21.07.2019 04:00","682","0"
"21.07.2019 04:00 - 21.07.2019 04:15","681","0"
"21.07.2019 04:15 - 21.07.2019 04:30","682","0"
"21.07.2019 04:30 - 21.07.2019 04:45","682","0"
"21.07.2019 04:45 - 21.07.2019 05:00","682","0"
"21.07.2019 05:00 - 21.07.2019 05:15","682","0"
"21.07.2019 05:15 - 21.07.2019 05:30","682","0"
"21.07.2019 05:30 - 21.07.2019 05:45","682","0"
"21.07.2019 05:45 - 21.07.2019 06:00","682","0"
"21.07.2019 06:00 - 21.07.2019 06:15","682","0"
"21.07.2019 06:15 - 21.07.2019 06:30","682","0"
"21.07.2019 06:30 - 21.07.2019 06:45","682","0"
"21.07.2019 06:45 - 21.07.2019 07:00","682","0"
"21.07.2019 07:00 - 21.07.2019 07:15","682","0"
"21.07.2019 07:15 - 21.07.2019 07:30","682","0"
"21.07.2019 07:30 - 21.07.2019 07:45","682","0"
"21.07.2019 07:45 - 21.07.2019 08:00","682","0"
"21.07.2019 08:00 - 21.07.2019 08:15","698","0"
"21.07.2019 08:15 - 21.07.2019 08:30","698","0"
"21.07.2019 08:30 - 21.07.2019 08:45","698","0"
"21.07.2019 08:45 - 21.07.2019 09:00","698","0"
"21.07.2019 09:00 - 21.07.2019 09:15","714","0"
"21.07.2019 09:15 - 21.07.2019 09:30","714","0"
"21.07.2019 09:30 - 21.07.2019 09:45","714","0"
"21.07.2019 09:45 - 21.07.2019 10:00","715","0"
"21.07.2019 10:00 - 21.07.2019 10:15","775","0"
"21.07.2019 10:15 - 21.07.2019 10:30","775","0"
"21.07.2019 10:30 - 21.07.2019 10:45","775","0"
"21.07.2019 10:45 - 21.07.2019 11:00","775","0"
"21.07.2019 11:00 - 21.07.2019 11:15","775","0"
"21.07.2019 11:15 - 21.07.2019 11:30","775","0"
"21.07.2019 11:30 - 21.07.2019 11:45","775","0"
"21.07.2019 11:45 - 21.07.2019 12:00","775","0"
"21.07.2019 12:00 - 21.07.2019 12:15","775","0"
"21.07.2019 12:15 - 21.07.2019 12:30","775","0"
"21.07.2019 12:30 - 21.07.2019 12:45","775","0"
"21.07.2019 12:45 - 21.07.2019 13:00","775","0"
"21.07.2019 13:00 - 21.07.2019 13:15","775","0"
"21.07.2019 13:15 - 21.07.2019 13:30","775","0"
"21.07.2019 13:30 - 21.07.2019 13:45","775","0"
"21.07.2019 13:45 - 21.07.2019 14:00","775","0"
"21.07.2019 14:00 - 21.07.2019 14:15","733","0"
"21.07.2019 14:15 - 21.07.2019 14:30","733","0"
"21.07.2019 14:30 - 21.07.2019 14:45","733","0"
"21.07.2019 14:45 - 21.07.2019 15:00","733","0"
"21.07.2019 15:00 - 21.07.2019 15:15","733","0"
"21.07.2019 15:15 - 21.07.2019 15:30","733","0"
"21.07.2019 15:30 - 21.07.2019 15:45","733","0"
"21.07.2019 15:45 - 21.07.2019 16:00","732","0"
"21.07.2019 16:00 - 21.07.2019 16:15","597","0"
"21.07.2019 16:15 - 21.07.2019 16:30","596","0"
"21.07.2019 16:30 - 21.07.2019 16:45","596","0"
"21.07.2019 16:45 - 21.07.2019 17:00","598","0"
"21.07.2019 17:00 - 21.07.2019 17:15","757","0"
"21.07.2019 17:15 - 21.07.2019 17:30","759","0"
"21.07.2019 17:30 - 21.07.2019 17:45","759","0"
"21.07.2019 17:45 - 21.07.2019 18:00","759","0"
"21.07.2019 18:00 - 21.07.2019 18:15","847","0"
"21.07.2019 18:15 - 21.07.2019 18:30","847","0"
"21.07.2019 18:30 - 21.07.2019 18:45","847","0"
"21.07.2019 18:45 - 21.07.2019 19:00","847","0"
"21.07.2019 19:00 - 21.07.2019 19:15","847","0"
"21.07.2019 19:15 - 21.07.2019 19:30","848","0"
"21.07.2019 19:30 - 21.07.2019 19:45","847","0"
"21.07.2019 19:45 - 21.07.2019 20:00","848","0"
"21.07.2019 20:00 - 21.07.2019 20:15","848","0"
"21.07.2019 20:15 - 21.07.2019 20:30","847","0"
"21.07.2019 20:30 - 21.07.2019 20:45","848","0"
"21.07.2019 20:45 - 21.07.2019 21:00","843","0"
"21.07.2019 21:00 - 21.07.2019 21:15","607","0"
"21.07.2019 21:15 - 21.07.2019 21:30","603","0"
"21.07.2019 21:30 - 21.07.2019 21:45","603","0"
"21.07.2019 21:45 - 21.07.2019 22:00","573","0"
"21.07.2019 22:00 - 21.07.2019 22:15","31","0"
"21.07.2019 22:15 - 21.07.2019 22:30","2","0"
"21.07.2019 22:30 - 21.07.2019 22:45","2","0"
"21.07.2019 22:45 - 21.07.2019 23:00","2","0"
"21.07.2019 23:00 - 21.07.2019 23:15","0","0"
"21.07.2019 23:15 - 21.07.2019 23:30","0","0"
"21.07.2019 23:30 - 21.07.2019 23:45","0","0"
"21.07.2019 23:45 - 22.07.2019 00:00","0","0"
"22.07.2019 00:00 - 22.07.2019 00:15","0","0"
"22.07.2019 00:15 - 22.07.2019 00:30","0","0"
"22.07.2019 00:30 - 22.07.2019 00:45","0","0"
"22.07.2019 00:45 - 22.07.2019 01:00","0","0"
"22.07.2019 01:00 - 22.07.2019 01:15","0","0"
"22.07.2019 01:15 - 22.07.2019 01:30","0","0"
"22.07.2019 01:30 - 22.07.2019 01:45","0","0"
"22.07.2019 01:45 - 22.07.2019 02:00","0","1"
"22.07.2019 02:00 - 22.07.2019 02:15","0","84"
"22.07.2019 02:15 - 22.07.2019 02:30","0","84"
"22.07.2019 02:30 - 22.07.2019 02:45","0","84"
"22.07.2019 02:45 - 22.07.2019 03:00","0","84"
"22.07.2019 03:00 - 22.07.2019 03:15","0","152"
"22.07.2019 03:15 - 22.07.2019 03:30","0","152"
"22.07.2019 03:30 - 22.07.2019 03:45","0","152"
"22.07.2019 03:45 - 22.07.2019 04:00","0","175"
"22.07.2019 04:00 - 22.07.2019 04:15","0","649"
"22.07.2019 04:15 - 22.07.2019 04:30","0","670"
"22.07.2019 04:30 - 22.07.2019 04:45","0","670"
"22.07.2019 04:45 - 22.07.2019 05:00","0","663"
"22.07.2019 05:00 - 22.07.2019 05:15","0","395"
"22.07.2019 05:15 - 22.07.2019 05:30","0","389"
"22.07.2019 05:30 - 22.07.2019 05:45","0","389"
"22.07.2019 05:45 - 22.07.2019 06:00","0","395"
"22.07.2019 06:00 - 22.07.2019 06:15","0","664"
"22.07.2019 06:15 - 22.07.2019 06:30","0","670"
"22.07.2019 06:30 - 22.07.2019 06:45","0","669"
"22.07.2019 06:45 - 22.07.2019 07:00","0","632"
"22.07.2019 07:00 - 22.07.2019 07:15","0","36"
"22.07.2019 07:15 - 22.07.2019 07:30","0","0"
"22.07.2019 07:30 - 22.07.2019 07:45","0","0"
"22.07.2019 07:45 - 22.07.2019 08:00","0","0"
"22.07.2019 08:00 - 22.07.2019 08:15","0","0"
"22.07.2019 08:15 - 22.07.2019 08:30","0","0"
"22.07.2019 08:30 - 22.07.2019 08:45","0","0"
"22.07.2019 08:45 - 22.07.2019 09:00","38","0"
"22.07.2019 09:00 - 22.07.2019 09:15","644","0"
"22.07.2019 09:15 - 22.07.2019 09:30","682","0"
"22.07.2019 09:30 - 22.07.2019 09:45","682","0"
"22.07.2019 09:45 - 22.07.2019 10:00","682","0"
"22.07.2019 10:00 - 22.07.2019 10:15","681","0"
"22.07.2019 10:15 - 22.07.2019 10:30","681","0"
"22.07.2019 10:30 - 22.07.2019 10:45","681","0"
"22.07.2019 10:45 - 22.07.2019 11:00","681","0"
"22.07.2019 11:00 - 22.07.2019 11:15","681","0"
"22.07.2019 11:15 - 22.07.2019 11:30","681","0"
"22.07.2019 11:30 - 22.07.2019 11:45","681","0"
"22.07.2019 11:45 - 22.07.2019 12:00","681","0"
"22.07.2019 12:00 - 22.07.2019 12:15","682","0"
"22.07.2019 12:15 - 22.07.2019 12:30","682","0"
"22.07.2019 12:30 - 22.07.2019 12:45","682","0"
"22.07.2019 12:45 - 22.07.2019 13:00","682","0"
"22.07.2019 13:00 - 22.07.2019 13:15","682","0"
"22.07.2019 13:15 - 22.07.2019 13:30","682","0"
"22.07.2019 13:30 - 22.07.2019 13:45","682","0"
"22.07.2019 13:45 - 22.07.2019 14:00","682","0"
"22.07.2019 14:00 - 22.07.2019 14:15","682","0"
